,lat,lon,flood_height,elevation,precipitation,is_flooding,geometry,index_right,Var
0,14.64039374,121.0557085,0,54.5532951355,9.0,0,POINT (121.0557085 14.64039374),,
1,14.69829935,121.0021322,0,21.8562717438,10.0,0,POINT (121.0021322 14.69829935),,
2,14.69885841,121.1002614,0,69.322807312,16.0,0,POINT (121.1002614 14.69885841),,
3,14.57131006,120.9833345,0,10.9872407913,8.0,0,POINT (120.9833345 14.57131006),,
4,14.7622323,121.0757349,0,87.8898468018,18.0,0,POINT (121.0757349 14.7622323),,
5,14.6011784,121.0885987,0,14.4637336731,11.0,0,POINT (121.0885987 14.6011784),0.0,1.0
6,14.70803089,121.052674,0,45.0005531311,12.0,0,POINT (121.052674 14.70803089),1.0,2.0
7,14.70920612,121.0502922,0,43.226852417,13.0,0,POINT (121.0502922 14.70920612),,
8,14.70962531,121.0470059,0,43.1831130981,12.0,0,POINT (121.0470059 14.70962531),2.0,3.0
9,14.66933825,121.1328981,0,48.2762107849,17.0,0,POINT (121.1328981 14.66933825),,
10,14.72701256,121.0465953,0,53.3076515198,13.0,0,POINT (121.0465953 14.72701256),,
11,14.6467477,121.0628002,0,62.1015319824,10.0,0,POINT (121.0628002 14.6467477),,
12,14.685377,121.097061,0,82.2314758301,15.0,0,POINT (121.097061 14.685377),,
13,14.39827,121.027496,0,37.0790176392,10.0,0,POINT (121.027496 14.39827),,
14,14.630796,121.072151,0,52.1958312988,10.0,0,POINT (121.072151 14.630796),,
15,14.630796,121.072144,0,52.1958312988,10.0,0,POINT (121.072144 14.630796),,
16,14.630767,121.072205,0,52.1958312988,10.0,0,POINT (121.072205 14.630767),,
17,14.732137,121.05455,0,69.5092391968,14.0,0,POINT (121.05455 14.732137),,
18,14.61853,121.058342,0,51.159576416,9.0,0,POINT (121.058342 14.61853),,
19,14.636256,121.082314,0,36.8361244202,11.0,0,POINT (121.082314 14.636256),,
20,14.636267,121.082298,0,36.8361244202,11.0,0,POINT (121.082298 14.636267),0.0,1.0
21,14.655506,121.086761,0,38.0961227417,12.0,0,POINT (121.086761 14.655506),,
22,14.620814,121.04863,0,41.8438415527,9.0,0,POINT (121.04863 14.620814),,
23,14.625777,121.010796,0,14.0821800232,8.0,0,POINT (121.010796 14.625777),0.0,1.0
24,14.627915,121.013458,0,17.3416099548,8.0,0,POINT (121.013458 14.627915),,
25,14.630739,121.01638,0,15.0720682144,8.0,0,POINT (121.01638 14.630739),,
26,14.632337,121.01889,0,18.1897277832,8.0,0,POINT (121.01889 14.632337),0.0,1.0
27,14.633064,121.020218,0,20.2778568268,8.0,0,POINT (121.020218 14.633064),,
28,14.632171,121.020737,0,21.9754295349,8.0,0,POINT (121.020737 14.632171),,
29,14.628372,121.033974,0,31.1722774506,8.0,0,POINT (121.033974 14.628372),,
30,14.626919,121.033798,0,30.3964977264,8.0,0,POINT (121.033798 14.626919),,
31,14.621645,121.024658,0,23.3781356812,8.0,0,POINT (121.024658 14.621645),0.0,1.0
32,14.622268,121.026466,0,27.1499156952,8.0,0,POINT (121.026466 14.622268),,
33,14.622911,121.02906,0,29.5121612549,8.0,0,POINT (121.02906 14.622911),,
34,14.623846,121.033134,0,30.462228775,8.0,0,POINT (121.033134 14.623846),,
35,14.630303,121.025757,0,28.5100765228,8.0,0,POINT (121.025757 14.630303),1.0,2.0
36,14.673847,121.058876,0,52.8063011169,11.0,0,POINT (121.058876 14.673847),,
37,14.673867,121.058884,0,52.8063011169,11.0,0,POINT (121.058884 14.673867),,
38,14.496457,121.007439,0,9.46848678589,6.0,0,POINT (121.007439 14.496457),,
39,14.43601,120.987564,0,22.6609630585,7.0,0,POINT (120.987564 14.43601),,
40,14.658797,121.068962,0,71.5064544678,11.0,0,POINT (121.068962 14.658797),,
41,14.616882,121.064957,0,51.6550140381,9.0,0,POINT (121.064957 14.616882),,
42,14.658864,121.068886,0,71.5064544678,11.0,0,POINT (121.068886 14.658864),,
43,14.608107,121.026985,0,14.7621536255,8.0,0,POINT (121.026985 14.608107),,
44,14.432397,121.021523,0,36.5415840149,8.0,0,POINT (121.021523 14.432397),0.0,1.0
45,14.657551,121.06768,0,69.7145233154,11.0,0,POINT (121.06768 14.657551),,
46,14.668626,121.076752,0,75.0572967529,13.0,0,POINT (121.076752 14.668626),,
47,14.626,121.026611,0,28.1248760223,8.0,0,POINT (121.026611 14.626),,
48,14.62723,121.026688,0,28.2777023315,8.0,0,POINT (121.026688 14.62723),,
49,14.63078,121.034523,0,32.8475952148,8.0,0,POINT (121.034523 14.63078),,
50,14.625938,121.030197,0,30.6413536072,8.0,0,POINT (121.030197 14.625938),,
51,14.679472,121.079971,0,79.2669143677,13.0,0,POINT (121.079971 14.679472),,
52,14.65753596,121.0651474,0,66.5628967285,10.0,0,POINT (121.0651474 14.65753596),,
53,14.65752039,121.0660701,0,67.5904312134,10.0,0,POINT (121.0660701 14.65752039),,
54,14.65749963,121.0678082,0,69.7145233154,11.0,0,POINT (121.0678082 14.65749963),,
55,14.59546344,121.0790808,0,17.8703479767,10.0,0,POINT (121.0790808 14.59546344),,
56,14.64241836,121.1211071,0,25.0083503723,15.0,0,POINT (121.1211071 14.64241836),0.0,1.0
57,14.57361676,121.0765127,0,5.74423837662,10.0,0,POINT (121.0765127 14.57361676),,
58,14.57920661,121.0483482,0,36.2512741089,8.0,0,POINT (121.0483482 14.57920661),,
59,14.6368596,121.050455,0,51.4034194946,9.0,0,POINT (121.050455 14.6368596),,
60,14.64677938,121.0622514,0,62.3565101624,10.0,0,POINT (121.0622514 14.64677938),,
61,14.68882935,120.9720728,0,13.4195594788,9.0,0,POINT (120.9720728 14.68882935),,
62,14.65221112,121.0709571,0,71.932800293,11.0,0,POINT (121.0709571 14.65221112),,
63,14.65182706,121.0703723,0,71.932800293,11.0,0,POINT (121.0703723 14.65182706),,
64,14.59085422,121.1421812,0,54.4768562317,0.0,0,POINT (121.1421812 14.59085422),,
65,14.59112417,121.1424602,0,0.0,0.0,0,POINT (121.1424602 14.59112417),,
66,14.59102034,121.1422322,0,54.4768562317,0.0,0,POINT (121.1422322 14.59102034),,
67,14.69006176,120.9719119,0,12.7455749512,9.0,0,POINT (120.9719119 14.69006176),,
68,14.65172067,121.0742776,0,71.9953613281,11.0,0,POINT (121.0742776 14.65172067),,
69,14.65243688,121.0742776,0,71.9953613281,11.0,0,POINT (121.0742776 14.65243688),,
70,14.64861704,121.0689883,0,65.6942062378,11.0,0,POINT (121.0689883 14.64861704),,
71,14.64383485,121.0572306,0,57.9075469971,9.0,0,POINT (121.0572306 14.64383485),,
72,14.64819146,121.0694979,0,65.7300643921,11.0,0,POINT (121.0694979 14.64819146),,
73,14.74571089,121.0361448,0,64.9433135986,14.0,0,POINT (121.0361448 14.74571089),,
74,14.67026839,121.0794165,0,76.9619750977,13.0,0,POINT (121.0794165 14.67026839),,
75,14.65344373,121.0667594,0,67.6498794556,11.0,0,POINT (121.0667594 14.65344373),,
76,14.64871528,121.0827891,0,37.3246040344,11.0,0,POINT (121.0827891 14.64871528),0.0,1.0
77,14.65628471,121.0289969,0,35.693271637,9.0,0,POINT (121.0289969 14.65628471),,
78,14.68501919,121.0799736,0,77.5776596069,13.0,0,POINT (121.0799736 14.68501919),,
79,14.64230158,121.0603604,0,58.0288887024,10.0,0,POINT (121.0603604 14.64230158),,
80,14.53969079,121.0592298,0,8.31950473785,9.0,0,POINT (121.0592298 14.53969079),,
81,14.74686165,121.0436985,0,65.2277526855,14.0,0,POINT (121.0436985 14.74686165),,
82,14.5812486,121.0636381,0,62.3125190735,9.0,0,POINT (121.0636381 14.5812486),0.0,1.0
83,14.63934712,121.1254948,0,30.371257782,16.0,0,POINT (121.1254948 14.63934712),,
84,14.6537707,121.0667862,0,67.6498794556,11.0,0,POINT (121.0667862 14.6537707),,
85,14.44360194,121.0365555,0,32.4965934753,9.0,0,POINT (121.0365555 14.44360194),,
86,14.65810257,121.0702444,0,72.9205703735,11.0,0,POINT (121.0702444 14.65810257),,
87,14.55738134,121.0905943,0,5.98287820816,11.0,0,POINT (121.0905943 14.55738134),1.0,2.0
88,14.65765405,121.0107609,0,19.3463172913,9.0,0,POINT (121.0107609 14.65765405),,
89,14.64043127,121.0648772,0,55.1138572693,10.0,0,POINT (121.0648772 14.64043127),,
90,14.64035082,121.0650221,0,55.1138572693,10.0,0,POINT (121.0650221 14.64035082),,
91,14.65754095,121.0682856,0,70.8740692139,11.0,0,POINT (121.0682856 14.65754095),,
92,14.5685391,121.0597301,0,33.3664093018,9.0,0,POINT (121.0597301 14.5685391),,
93,14.48652373,121.0214357,0,19.6389961243,7.0,0,POINT (121.0214357 14.48652373),1.0,2.0
94,14.77274289,121.0552408,0,68.3417205811,16.0,0,POINT (121.0552408 14.77274289),,
95,14.61917544,121.0495994,0,42.9330215454,9.0,0,POINT (121.0495994 14.61917544),,
96,14.59077505,121.0588155,0,42.8373184204,9.0,0,POINT (121.0588155 14.59077505),0.0,1.0
97,14.59070107,121.1424602,0,0.0,0.0,0,POINT (121.1424602 14.59070107),,
98,14.64706669,121.0633794,0,62.7913284302,10.0,0,POINT (121.0633794 14.64706669),,
99,14.5622996,121.0496557,0,18.3568344116,8.0,0,POINT (121.0496557 14.5622996),,
100,14.64761628,121.0644025,0,63.6019172668,10.0,0,POINT (121.0644025 14.64761628),,
101,14.64664833,120.9774641,0,13.4103212357,8.0,0,POINT (120.9774641 14.64664833),,
102,14.65245154,121.0711321,0,72.1060638428,11.0,0,POINT (121.0711321 14.65245154),,
103,14.64705891,121.0633365,0,62.7913284302,10.0,0,POINT (121.0633365 14.64705891),,
104,14.63332236,121.0702363,0,52.5322418213,10.0,0,POINT (121.0702363 14.63332236),2.0,3.0
105,14.7871457,121.0678921,0,74.2497253418,19.0,0,POINT (121.0678921 14.7871457),,
106,14.66891789,121.1285958,0,34.5287971497,17.0,0,POINT (121.1285958 14.66891789),,
107,14.64243283,121.0945461,0,14.8908691406,13.0,0,POINT (121.0945461 14.64243283),2.0,3.0
108,14.64326955,121.0691473,0,58.6569480896,11.0,0,POINT (121.0691473 14.64326955),,
109,14.64325917,121.0691366,0,58.6569480896,11.0,0,POINT (121.0691366 14.64325917),,
110,14.64675732,121.0678492,0,62.9480056763,11.0,0,POINT (121.0678492 14.64675732),,
111,14.65359257,121.0629944,0,62.8636283875,10.0,0,POINT (121.0629944 14.65359257),,
112,14.6524417,121.0689194,0,71.2519226074,11.0,0,POINT (121.0689194 14.6524417),,
113,14.65196681,121.0685948,0,71.2519226074,11.0,0,POINT (121.0685948 14.65196681),,
114,14.65196422,121.0685868,0,71.2519226074,11.0,0,POINT (121.0685868 14.65196422),,
115,14.65219777,121.068635,0,71.2519226074,11.0,0,POINT (121.068635 14.65219777),,
116,14.52317247,121.0164366,0,13.1804542542,6.0,0,POINT (121.0164366 14.52317247),,
117,14.56631963,121.0249588,0,9.97327899933,7.0,0,POINT (121.0249588 14.56631963),,
118,14.52881038,121.0167678,0,8.94515037537,7.0,0,POINT (121.0167678 14.52881038),2.0,3.0
119,14.62818846,121.0773701,0,30.4271450043,11.0,0,POINT (121.0773701 14.62818846),,
120,14.6018221,121.1076531,0,11.4487142563,12.0,0,POINT (121.1076531 14.6018221),,
121,14.70572983,121.0210783,0,31.7705879211,11.0,0,POINT (121.0210783 14.70572983),,
122,14.6163296,121.1113251,0,11.9897632599,13.0,0,POINT (121.1113251 14.6163296),,
123,14.73141728,121.0524426,0,65.0312652588,14.0,0,POINT (121.0524426 14.73141728),0.0,1.0
124,14.64305157,120.9894321,0,21.0935211182,8.0,0,POINT (120.9894321 14.64305157),,
125,14.55829912,121.0450916,0,24.0706062317,8.0,0,POINT (121.0450916 14.55829912),,
126,14.6870982,121.0479928,0,56.1043243408,11.0,0,POINT (121.0479928 14.6870982),,
127,14.66243469,121.0164964,0,21.9129600525,9.0,0,POINT (121.0164964 14.66243469),,
128,14.61665559,121.1092245,0,12.3427562714,13.0,0,POINT (121.1092245 14.61665559),,
129,14.66099328,121.0665295,0,69.8663635254,11.0,0,POINT (121.0665295 14.66099328),,
130,14.65897965,121.0695229,0,72.5123748779,11.0,0,POINT (121.0695229 14.65897965),,
131,14.68091584,121.0887489,0,76.3566970825,14.0,0,POINT (121.0887489 14.68091584),0.0,1.0
132,14.50541168,121.0278842,0,16.2054538727,7.0,0,POINT (121.0278842 14.50541168),2.0,3.0
133,14.57645147,121.0273545,0,6.76014614105,8.0,0,POINT (121.0273545 14.57645147),1.0,2.0
134,14.36687033,121.0387096,0,30.0082817078,11.0,0,POINT (121.0387096 14.36687033),,
135,14.63670485,121.0520746,0,50.626499176,9.0,0,POINT (121.0520746 14.63670485),0.0,1.0
136,14.6536767,121.0213324,0,27.5276565552,9.0,0,POINT (121.0213324 14.6536767),,
137,14.58058062,121.0320441,0,9.76521873474,8.0,0,POINT (121.0320441 14.58058062),1.0,2.0
138,14.59012093,121.0918818,0,10.6233959198,12.0,0,POINT (121.0918818 14.59012093),,
139,14.66700502,121.0736255,0,71.04712677,12.0,0,POINT (121.0736255 14.66700502),,
140,14.67367919,120.9817158,0,14.0696563721,9.0,0,POINT (120.9817158 14.67367919),2.0,3.0
141,14.64971225,121.1164345,0,27.6412982941,14.0,0,POINT (121.1164345 14.64971225),2.0,3.0
142,14.55717885,121.0840175,0,6.53900527954,11.0,0,POINT (121.0840175 14.55717885),1.0,2.0
143,14.54496125,121.1158661,0,5.95179271698,13.0,0,POINT (121.1158661 14.54496125),,
144,14.52026732,121.0749712,0,5.68727064133,9.0,0,POINT (121.0749712 14.52026732),0.0,1.0
145,14.51937411,121.0729005,0,6.21885538101,9.0,0,POINT (121.0729005 14.51937411),0.0,1.0
146,14.64700126,121.0338387,0,36.9284820557,9.0,0,POINT (121.0338387 14.64700126),1.0,2.0
147,14.62797617,121.0821239,0,12.4665813446,11.0,0,POINT (121.0821239 14.62797617),2.0,3.0
148,14.62800213,121.08214,0,12.4665813446,11.0,0,POINT (121.08214 14.62800213),2.0,3.0
149,14.62729621,121.0810993,0,11.1856298447,11.0,0,POINT (121.0810993 14.62729621),,
150,14.6462435,121.0580725,0,60.2424049377,9.0,0,POINT (121.0580725 14.6462435),,
151,14.57662799,121.059588,0,43.9188652039,9.0,0,POINT (121.059588 14.57662799),,
152,14.57818551,121.0612617,0,42.4162406921,9.0,0,POINT (121.0612617 14.57818551),,
153,14.59202228,121.1064032,0,10.8565387726,12.0,0,POINT (121.1064032 14.59202228),,
154,14.64085611,121.1016879,0,14.5955848694,13.0,0,POINT (121.1016879 14.64085611),2.0,3.0
155,14.55582368,121.0861847,0,6.56633234024,11.0,0,POINT (121.0861847 14.55582368),1.0,2.0
156,14.69973452,121.1060426,0,38.5715751648,16.0,0,POINT (121.1060426 14.69973452),,
157,14.70059586,121.106284,0,33.9665641785,16.0,0,POINT (121.106284 14.70059586),0.0,1.0
158,14.70063737,121.1057476,0,37.7849807739,16.0,0,POINT (121.1057476 14.70063737),,
159,14.56336268,121.0654137,0,16.5527076721,9.0,0,POINT (121.0654137 14.56336268),,
160,14.664063,121.0688362,0,68.4841766357,11.0,0,POINT (121.0688362 14.664063),1.0,2.0
161,14.57420603,121.0010353,0,7.00745439529,7.0,0,POINT (121.0010353 14.57420603),,
162,14.61340326,120.9942815,0,7.53836297989,8.0,0,POINT (120.9942815 14.61340326),2.0,3.0
163,14.42858768,121.0101817,0,35.5562362671,8.0,0,POINT (121.0101817 14.42858768),,
164,14.42872535,121.0101495,0,35.3216438293,8.0,0,POINT (121.0101495 14.42872535),,
165,14.49015137,120.9858534,0,7.31955099106,6.0,0,POINT (120.9858534 14.49015137),0.0,1.0
165,14.49015137,120.9858534,0,7.31955099106,6.0,0,POINT (120.9858534 14.49015137),1.0,2.0
166,14.53578852,121.0605348,0,6.42844057083,9.0,0,POINT (121.0605348 14.53578852),1.0,2.0
167,14.53582747,121.0605133,0,6.42844057083,9.0,0,POINT (121.0605133 14.53582747),1.0,2.0
168,14.53721911,121.0598884,0,6.58452749252,9.0,0,POINT (121.0598884 14.53721911),0.0,1.0
169,14.6576251,120.9734032,0,14.0308008194,9.0,0,POINT (120.9734032 14.6576251),,
170,14.58231807,120.9844861,0,10.0827713013,8.0,0,POINT (120.9844861 14.58231807),1.0,2.0
171,14.57782852,121.032579,0,5.64391040802,8.0,0,POINT (121.032579 14.57782852),1.0,2.0
172,14.59991824,120.999249,0,7.40075302124,8.0,0,POINT (120.999249 14.59991824),2.0,3.0
173,14.60009993,120.9989969,0,7.40075302124,8.0,0,POINT (120.9989969 14.60009993),1.0,2.0
174,14.57829454,121.0346863,0,9.66927433014,8.0,0,POINT (121.0346863 14.57829454),,
175,14.57813879,121.0326586,0,5.64391040802,8.0,0,POINT (121.0326586 14.57813879),1.0,2.0
176,14.57783631,121.033153,0,6.82900381088,8.0,0,POINT (121.033153 14.57783631),1.0,2.0
177,14.57792457,121.0336089,0,6.82900381088,8.0,0,POINT (121.0336089 14.57792457),0.0,1.0
178,14.37034167,121.0542343,0,9.44065380096,11.0,0,POINT (121.0542343 14.37034167),,
179,14.60051912,120.9966741,0,7.57638406754,8.0,0,POINT (120.9966741 14.60051912),1.0,2.0
180,14.657755,120.9485029,0,6.06325435638,9.0,0,POINT (120.9485029 14.657755),0.0,1.0
181,14.69149523,121.123108,0,17.1396636963,17.0,0,POINT (121.123108 14.69149523),,
182,14.63501272,121.0067593,0,15.3296909332,8.0,0,POINT (121.0067593 14.63501272),2.0,3.0
183,14.70836282,120.9384916,0,2.56843996048,10.0,0,POINT (120.9384916 14.70836282),,
184,14.70822792,120.9382234,0,2.56843996048,9.0,0,POINT (120.9382234 14.70822792),,
185,14.7080982,120.9379659,0,2.56843996048,9.0,0,POINT (120.9379659 14.7080982),,
186,14.61926146,120.9654923,0,6.74146175385,8.0,0,POINT (120.9654923 14.61926146),0.0,1.0
187,14.61699829,120.975041,0,7.33788633347,8.0,0,POINT (120.975041 14.61699829),1.0,2.0
188,14.53430285,120.9982596,0,7.59381866455,7.0,0,POINT (120.9982596 14.53430285),1.0,2.0
189,14.53429506,120.9982649,0,7.59381866455,7.0,0,POINT (120.9982649 14.53429506),1.0,2.0
190,14.75409159,120.9463342,0,5.65578079224,11.0,0,POINT (120.9463342 14.75409159),,
191,14.70891599,120.9436068,0,3.20402264595,10.0,0,POINT (120.9436068 14.70891599),,
192,14.56513322,121.0035934,0,6.82370185852,7.0,0,POINT (121.0035934 14.56513322),,
193,14.45942061,120.9596904,0,6.3101773262,6.0,0,POINT (120.9596904 14.45942061),,
194,14.45927387,120.9595965,0,6.49346590042,6.0,0,POINT (120.9595965 14.45927387),,
195,14.56089139,121.0134338,0,22.4231185913,7.0,0,POINT (121.0134338 14.56089139),,
196,14.58104628,121.0331373,0,10.9345254898,8.0,0,POINT (121.0331373 14.58104628),0.0,1.0
197,14.55686701,121.0056237,0,7.75305461884,7.0,0,POINT (121.0056237 14.55686701),1.0,2.0
198,14.5627268,120.9951814,0,9.29846954346,7.0,0,POINT (120.9951814 14.5627268),1.0,2.0
199,14.56272161,120.9953074,0,9.29846954346,7.0,0,POINT (120.9953074 14.56272161),1.0,2.0
200,14.73533959,120.9492002,0,5.21255731583,10.0,0,POINT (120.9492002 14.73533959),,
201,14.73513985,120.9494014,0,5.23551034927,10.0,0,POINT (120.9494014 14.73513985),,
202,14.70823066,120.9437285,0,3.1090657711,10.0,0,POINT (120.9437285 14.70823066),1.0,2.0
203,14.71087685,120.9440289,0,3.35215806961,10.0,0,POINT (120.9440289 14.71087685),1.0,2.0
204,14.71123745,120.9416203,0,3.23195266724,10.0,0,POINT (120.9416203 14.71123745),1.0,2.0
205,14.43296249,120.9851779,0,17.18009758,7.0,0,POINT (120.9851779 14.43296249),0.0,1.0
206,14.46478906,120.9842004,0,9.6499376297,6.0,0,POINT (120.9842004 14.46478906),1.0,2.0
207,14.56681532,121.133025,0,14.0864591599,14.0,0,POINT (121.133025 14.56681532),,
208,14.67749104,120.9621929,0,4.97637224197,9.0,0,POINT (120.9621929 14.67749104),1.0,2.0
209,14.67623521,120.9628902,0,5.71749019623,9.0,0,POINT (120.9628902 14.67623521),1.0,2.0
210,14.67671263,120.9629439,0,5.5337305069,9.0,0,POINT (120.9629439 14.67671263),1.0,2.0
211,14.65398715,120.9889908,0,24.5386276245,9.0,0,POINT (120.9889908 14.65398715),0.0,1.0
212,14.6863504,121.0897453,0,89.5149230957,14.0,0,POINT (121.0897453 14.6863504),0.0,1.0
213,14.56686205,121.1329231,0,14.0864591599,14.0,0,POINT (121.1329231 14.56686205),,
214,14.56655592,121.1344121,0,14.8742246628,15.0,0,POINT (121.1344121 14.56655592),,
215,14.72120554,121.1362759,0,19.222492218,21.0,0,POINT (121.1362759 14.72120554),,
216,14.63252409,121.1226183,0,20.3677806854,15.0,0,POINT (121.1226183 14.63252409),,
217,14.63300818,121.0168341,0,15.4814777374,8.0,0,POINT (121.0168341 14.63300818),2.0,3.0
218,14.71535897,120.9523292,0,4.63814544678,10.0,0,POINT (120.9523292 14.71535897),,
219,14.71536935,120.9523399,0,4.63814544678,10.0,0,POINT (120.9523399 14.71536935),,
220,14.72185927,121.1307708,0,16.0416965485,20.0,0,POINT (121.1307708 14.72185927),,
221,14.64499803,120.9570323,0,5.5766749382,9.0,0,POINT (120.9570323 14.64499803),,
222,14.63449554,121.0091986,0,12.5449790955,8.0,0,POINT (121.0091986 14.63449554),2.0,3.0
223,14.63785157,120.9738413,0,7.25189399719,8.0,0,POINT (120.9738413 14.63785157),1.0,2.0
224,14.7185091,121.1356728,0,18.1766529083,21.0,0,POINT (121.1356728 14.7185091),,
225,14.69196007,120.9966771,0,20.376411438,10.0,0,POINT (120.9966771 14.69196007),1.0,2.0
226,14.65295922,121.096949,0,10.2427883148,13.0,0,POINT (121.096949 14.65295922),2.0,3.0
227,14.65176293,121.0977403,0,11.1843156815,13.0,0,POINT (121.0977403 14.65176293),2.0,3.0
228,14.548539,121.0891794,0,6.66783046722,11.0,0,POINT (121.0891794 14.548539),0.0,1.0
229,14.61066001,120.9872903,0,8.62410545349,8.0,0,POINT (120.9872903 14.61066001),1.0,2.0
230,14.68471453,121.0257286,0,35.59765625,10.0,0,POINT (121.0257286 14.68471453),1.0,2.0
231,14.57464229,121.0092495,0,8.03537750244,7.0,0,POINT (121.0092495 14.57464229),1.0,2.0
232,14.57530424,121.0098799,0,8.03537750244,8.0,0,POINT (121.0098799 14.57530424),1.0,2.0
233,14.57574554,121.0094051,0,7.89131116867,8.0,0,POINT (121.0094051 14.57574554),1.0,2.0
234,14.7519308,120.9542645,0,7.12374591827,11.0,0,POINT (120.9542645 14.7519308),,
235,14.75236137,120.952226,0,6.69640541077,11.0,0,POINT (120.952226 14.75236137),,
236,14.35745319,121.0572052,0,11.5457544327,12.0,0,POINT (121.0572052 14.35745319),,
237,14.62353318,121.1178549,0,14.4303712845,14.0,0,POINT (121.1178549 14.62353318),,
238,14.57479804,120.9834628,0,11.9547481537,8.0,0,POINT (120.9834628 14.57479804),0.0,1.0
239,14.62154625,121.1104721,0,12.8605651855,14.0,0,POINT (121.1104721 14.62154625),,
240,14.61172899,121.023315,0,11.4918403625,8.0,0,POINT (121.023315 14.61172899),2.0,3.0
241,14.40675203,120.9438237,0,20.7598991394,7.0,0,POINT (120.9438237 14.40675203),,
242,14.42190457,120.946237,0,15.2843694687,6.0,0,POINT (120.946237 14.42190457),,
243,14.45863466,120.9591467,0,6.24678039551,6.0,0,POINT (120.9591467 14.45863466),,
244,14.66451206,121.0389362,0,41.6394271851,9.0,0,POINT (121.0389362 14.66451206),0.0,1.0
245,14.66473002,121.0402988,0,41.9759597778,9.0,0,POINT (121.0402988 14.66473002),,
246,14.59210079,121.0839157,0,10.5098218918,11.0,0,POINT (121.0839157 14.59210079),0.0,1.0
247,14.52805462,121.0227297,0,10.8176393509,7.0,0,POINT (121.0227297 14.52805462),1.0,2.0
248,14.59237334,121.0840205,0,10.5098218918,11.0,0,POINT (121.0840205 14.59237334),0.0,1.0
249,14.59180488,121.0842644,0,10.5098218918,11.0,0,POINT (121.0842644 14.59180488),0.0,1.0
250,14.59466354,121.1155723,0,11.1901655197,13.0,0,POINT (121.1155723 14.59466354),,
251,14.44946124,120.9439163,0,6.44175100327,6.0,0,POINT (120.9439163 14.44946124),,
252,14.46614089,121.0344194,0,27.0606937408,8.0,0,POINT (121.0344194 14.46614089),,
253,14.75216092,120.952374,0,6.69640541077,11.0,0,POINT (120.952374 14.75216092),,
254,14.67215993,120.9683785,0,8.35380554199,9.0,0,POINT (120.9683785 14.67215993),1.0,2.0
255,14.36825074,121.054826,0,10.5946702957,11.0,0,POINT (121.054826 14.36825074),,
256,14.57872145,121.1216673,0,12.2879905701,14.0,0,POINT (121.1216673 14.57872145),,
257,14.64112816,121.0732883,0,58.6114044189,10.0,0,POINT (121.0732883 14.64112816),1.0,2.0
258,14.6199023,121.121044,0,13.4790678024,14.0,0,POINT (121.121044 14.6199023),,
259,14.66103754,120.9748046,0,16.0145339966,9.0,0,POINT (120.9748046 14.66103754),,
260,14.55389717,121.0054628,0,6.97448205948,7.0,0,POINT (121.0054628 14.55389717),1.0,2.0
261,14.63653547,121.0132089,0,15.1381034851,8.0,0,POINT (121.0132089 14.63653547),2.0,3.0
262,14.66414878,121.1078797,0,17.1332168579,14.0,0,POINT (121.1078797 14.66414878),2.0,3.0
263,14.67305512,121.0250527,0,33.3223114014,9.0,0,POINT (121.0250527 14.67305512),2.0,3.0
264,14.43034161,121.013403,0,35.4899864197,8.0,0,POINT (121.013403 14.43034161),,
265,14.68285158,121.0333626,0,43.4187049866,10.0,0,POINT (121.0333626 14.68285158),2.0,3.0
266,14.68297613,121.0332982,0,43.6540641785,10.0,0,POINT (121.0332982 14.68297613),2.0,3.0
267,14.70503963,121.0782681,0,69.3835906982,14.0,0,POINT (121.0782681 14.70503963),1.0,2.0
268,14.70948522,121.0474565,0,43.3300704956,12.0,0,POINT (121.0474565 14.70948522),2.0,3.0
269,14.60930258,120.9872447,0,9.08021640778,8.0,0,POINT (120.9872447 14.60930258),1.0,2.0
270,14.62488259,121.00619,0,15.9592218399,8.0,0,POINT (121.00619 14.62488259),2.0,3.0
271,14.70502925,121.0782574,0,69.3835906982,14.0,0,POINT (121.0782574 14.70502925),1.0,2.0
272,14.58247916,120.984761,0,10.0827713013,8.0,0,POINT (120.984761 14.58247916),1.0,2.0
273,14.58007024,120.987867,0,9.65927791595,8.0,0,POINT (120.987867 14.58007024),1.0,2.0
274,14.75267967,120.9491017,0,6.00665044785,11.0,0,POINT (120.9491017 14.75267967),,
275,14.75255517,120.9521809,0,6.80469942093,11.0,0,POINT (120.9521809 14.75255517),,
276,14.75257499,120.9505554,0,6.43904018402,11.0,0,POINT (120.9505554 14.75257499),,
277,14.67108622,121.1064202,0,18.4652366638,14.0,0,POINT (121.1064202 14.67108622),2.0,3.0
278,14.59447665,121.0223495,0,9.85855484009,8.0,0,POINT (121.0223495 14.59447665),2.0,3.0
279,14.68290017,120.937559,0,6.48295354843,9.0,0,POINT (120.937559 14.68290017),1.0,2.0
280,14.62413963,120.98696,0,6.80776309967,8.0,0,POINT (120.98696 14.62413963),1.0,2.0
281,14.44385605,120.924878,0,6.8370013237,6.0,0,POINT (120.924878 14.44385605),,
282,14.57516147,121.0926206,0,7.53905963898,11.0,0,POINT (121.0926206 14.57516147),2.0,3.0
283,14.52596257,121.0744821,0,5.98971939087,9.0,0,POINT (121.0744821 14.52596257),0.0,1.0
284,14.52637021,121.0745116,0,5.98971939087,9.0,0,POINT (121.0745116 14.52637021),,
285,14.61932613,120.9818481,0,6.37691402435,8.0,0,POINT (120.9818481 14.61932613),1.0,2.0
